Key,Comment,Japanese,English
Rikka.Fallen2-67,,「では並行して聖核の変換も行います。我々の最適化された疑似聖核に近いものにして戦闘力を向上させます」,"""Then, in parallel, we will transform the Seikaku. We will make it closer to our optimized pseudo―Seikaku to improve its combat power."""
,Rikka darkness2-4,,
Rikka.Fallen2-68,六花,「ほお゛お゛っ？！」,"""Ho―oh―oh―oh―oh?"""
,,,
Rikka.Fallen2-69,,ビシュッッ、バチバチバチッ！,Bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish!
,,,
Rikka.Fallen2-70,,「並行して子宮付近から聖核を変換します。体と頭両方からでは刺激が強いでしょうが耐えてください」,"""In parallel, we will convert the sac nucleus from the uterine area. It will be very stimulating from both the body and the head, but please bear with it."""
,,,
Rikka.Fallen2-71,Rikka darknass2-5,「ひっぎいいいいっ！！むりい゛っ！とめて゛ぇっ！」,"""I'm going to be so sick of it! ""No, no, no, no! Stop!"""
,,,
Rikka.Fallen2-72,,「聖核の99.9％の変換が完了するのが12時間後ですね。それでは12時間後新しいあなたに会えることを楽しみにしています」,"""I see that the conversion of 99.9% of the Seikaku will be completed in 12 hours. So I look forward to seeing the new you in 12 hours."""
六花闇堕ち３,,,
Rikka.Fallen3-1,023号,「ある程度苦痛があるかもしれませんが我慢してください。戦闘員としての任務です」,"""You may experience a certain amount of pain, but please bear with it. It is your duty as a combatant."""
,,,
Rikka.Fallen3-2,Rikka darkness3-1,「では並行して聖核の変換も行います。我々の最適化された疑似聖核に近いものにして戦闘力を向上させます」,"""Then, in parallel, we will transform the Seikaku. We will make it closer to our optimized pseudo―Seikaku to improve its combat power."""
,,,
Rikka.Fallen3-3,六花,「ほお゛お゛っ？！」,"""Ho―oh―oh―oh―oh?"""
,,,
Rikka.Fallen3-4,,ビシュッッ、バチバチバチッ！,Bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish!
,,,
Rikka.Fallen3-5,,「並行して子宮付近から聖核を変換します。刺激が強いでしょうが耐えてください」,"""In parallel, we will convert the sac nucleus from near the uterus. It will be very stimulating, but please bear with it."""
,,,
Rikka.Fallen3-6,Rikka darkness3-2,「ひっぎいいいいっ！！むりい゛っ！とめて゛ぇっ！」,"""I'm going to be so sick of it! ""No, no, no, no! Stop!"""
,,,
Rikka.Fallen3-7,,「あなたの聖核の99.9％の変換が完了するのが12時間後ですね」,"""I understand that 99.9% of your Seikaku conversion will be complete in 12 hours."""
,,,
Rikka.Fallen3-8,六花,「お゛お゛っ！、まって゛！」,"""Oo―da―da! Hold on!"""
,,,
Rikka.Fallen3-9,六花,(このままじゃ死んじゃう！変身して少しでも力をっ！),"(If I don't do this, I'll die! I need to transform and get a little more power!)"
,Rikka darkness3-3,,
Rikka.Fallen3-10,六花,「ひぎぃっ、へんしんっ！、コード：サファイアっ！」,""" Code: Sapphire!"""
,,,
Rikka.Fallen3-11,,「ほお゛お゛っ！？」,"""Ho―oh―oh―oh―oh?"""
,,,
Rikka.Fallen3-12,Rikka darkness3-4,パシュッ！,Pash!
,,,
Rikka.Fallen3-13,,変身した瞬間、レーザーによって六花の変身はあっけなく解除される,"At the moment of transformation, Rikka's transformation is easily undone by a laser."
,,,
Rikka.Fallen3-14,六花,「お゛お゛っ！？なんでぇっ？！」,"""Oh, oh, oh! Why?"""
,,,
Rikka.Fallen3-15,023号,「変身するのは自由ですが体内の聖核エネルギーを使うと変換が加速されより負荷がかかります」,"""You are free to transform, but using the sacred nuclear energy in your body accelerates the transformation and makes it more taxing."""
,,,
Rikka.Fallen3-16,六花,「ひぎぃっ、そんなぁっ！？」,"""Hi―iiiii, no way!"""
,,,
Rikka.Fallen3-17,,「それでは12時間後またお会いしましょう。あなたが立派な戦闘員になるのを楽しみにしています」,"""I will see you again in 12 hours. I look forward to seeing you become a great fighter."""
,,,
Rikka.Fallen3-18,六花,「まって゛っ！やだやだっ！助けてっ！お゛お゛っ！？」,"""Stop! No, no, no! Help me! ""Ar―ar―ar―ar―ar!"""
,,,
Rikka.Fallen3-19,,(――――っ諦めるなっ、まだ負けてないっ！聖核戦姫じゃなくなってもっ、洗脳に12時間耐えればっ！),"(――――) Don't give up, we haven't lost yet! Even if I'm not the Seikaku Princess, if I can endure 12 hours of brainwashing!)"
,,,
Rikka.Fallen3-20,,(――――そう、明穂を助けてっ！ここから脱出するっ！),(―――― so help me Akiho! I'm getting out of here!)
,,,
Rikka.Fallen3-21,,(それまでっ―――――絶対負けないっ！),"(Until then, I'll never lose ―――――!)"
,,,
Rikka.Fallen3-22,暗転,―――――――1時間後,―――――――1 hours later
,,,
Rikka.Fallen3-23,,「お゛お゛っ！くうっ、――――はあっ、ぐっ！」,"""Ooooooh! Ugh, ―――― is ah, ggh!"""
,,,
Rikka.Fallen3-24,,(まけっ、ない！私はっ……耐えてっ！帰るんだっ！),"(No, no, no, no, no! I'm going to ...... endure! I'm going home!)"
,,,
Rikka.Fallen3-25,,(それでっ、また明穂とっ！放課後にカフェに行ったりしてっ！),"(So, Akiho again! We went to a café after school!)"
,,,
Rikka.Fallen3-26,,(――――――必ずっ！),(―――――― without fail!)
,,,
Rikka.Fallen3-27,,―――――――３時間後,―――――――3 hours later
,,,
Rikka.Fallen3-28,,「はあっ、はっ、はっ、ひぐっううっ、はあっ！」,"""Hah, ha, ha, higgghhhh!"""
,,,
Rikka.Fallen3-29,,(わたし……は、聖核戦姫っ、で、耐え……て、戦う………――――誰…と？),"(I ...... am a Seikaku Princess, and I endure ...... and fight ......... ―――― who...?)"
,,,
Rikka.Fallen3-30,,(明穂……を助ける……強くなって……外に出て？…その後は……？),(Meho ...... help ...... become stronger ...... and go out ......? ...and then ......?)
,,,
Rikka.Fallen3-31,暗転,―――――――6時間後,―――――――6 hours later
,,,
Rikka.Fallen3-32,,ヂリヂリヂリヂリッ！,Jiri jiri jiri jiri!
,,,
Rikka.Fallen3-33,Rikka darkness3-2,「―――――ふうっ、はあっ、ん゛、ふう……」,"""――――― Fuuuh, hah, dang, fuuuh ......"""
,,,
Rikka.Fallen3-34,,(………ずっとレーザーお腹に照射されてるのに、もうあまり痛くない…？),"(......... all the way down to the laser being irradiated on my stomach, and it doesn't hurt much anymore...?)"
,,,
Rikka.Fallen3-35,,(これなら最後まで耐えられるっ、耐えて……？何をするんだっけ？),"(I can endure this to the end, endure ......? What's that supposed to do?)"
,,,
Rikka.Fallen3-36,,(そうだ…戦闘プログラムをインストールして……行動の最適化をして……そうすれば強くなれて……？),(Yes... install a combat program ...... to optimize your actions ...... so you can get stronger and ...... ?))
,,,
Rikka.Fallen3-37,,(―――――違うっ！私は水無瀬六花！、聖核戦姫のコード：サファイア……？で……？),"(――――― No, I'm not! I am Minase Rikka! I'm Rikka Mizunase! and ......?)"
,,,
Rikka.Fallen3-38,,(……そう！聖核戦姫だからっ！戦って！助けるっ！―――――助ける？…………誰を？),(...... so! It's the Seikaku Princess! Fight! I'll help you! ――――― help? ............ help who?)
,,,
Rikka.Fallen3-39,,(っ！とりあえず…今ならレーザーにも耐えられる……変身してっ……),(Phew! Anyway... now I can withstand lasers ...... transform ......)
,,,
Rikka.Fallen3-40,,(―――――――変身？………何に？……どうやって……？),(――――――― transformation? ......... into what? ...... how ......?)
,,,
Rikka.Fallen3-41,暗転,―――――――10時間後,―――――――10 hours later
,,,
Rikka.Fallen3-42,Rikka darkness3-5,ジリジリジリ…,"Jiggle, jiggle, jiggle..."
,,,
Rikka.Fallen3-43,,「―――――――………？」,"""―――――――...... ...?"""
,,,
Rikka.Fallen3-44,,(……状態適合率……85％),(...... state conformance rate ......85%)
,,,
Rikka.Fallen3-45,,(腹部が心地いい……。……ええと……何故私はここにいるのでしょうか？),(The abdomen is comfortable ....... ...... uh ...... why am I here?)
,,,
Rikka.Fallen3-46,,(……そう！私は戦うために今ここにいます……誰と……？),(...... so! I am here now to fight ...... with whom ......?)
,,,
Rikka.Fallen3-47,,(それに私の名前は……？名前？それが必要？),(And my name is ......? Your name? Is that necessary?)
,,,
Rikka.Fallen3-48,,(私は…聖核戦姫で……？聖核戦姫？……私が倒すべき敵……？),(I'm... ...... at the Seikaku Princess? Seikaku Princess? ...... the enemy I must defeat......?)
,,,
Rikka.Fallen3-49,,(このレーザーが心地良い……。でも何でしょう？何かがこの心地よさを阻害します？),(This laser is comfortable ....... But what is it? Something inhibits this comfort?)
,,,
Rikka.Fallen3-50,,(…………なにかやらなければいけないことがあるような気が……？),(............I feel like something needs to be done ......?)
,,,
Rikka.Fallen3-51,,(―――――そう！笹谷明穂！……笹谷明穂？我々に捕らえられた聖核戦姫の一人……？),(――――― Yes! Sasaya Akiho! ...... Sasaya Akiho? One of the Seikaku Princesses captured by us ......?)
,,,
Rikka.Fallen3-52,,(……データ照合。……既に捕獲、改造済のためデータは必要ありません……？),(...... data collation. No data needed as ...... already captured and modified ......?)
,,,
Rikka.Fallen3-53,,(―――――想定外のエラー……？当該聖核戦姫のデータの削除を要請……？),(――――― unexpected error ......? Request for deletion of the data of the said Seikaku Princess ......?)
,,,
Rikka.Fallen3-54,,(――――――――実行しますか？),(Do you want to run ――――――――?)
,,,
Rikka.Fallen3-55,,(…………………),(.....................)
,,,
Rikka.Fallen3-56,,―――――――12時間後,―――――――12 hours later
,,,
Rikka.Fallen3-57,Rikka darkness 3-6,ジリジリジリッ……パシュウウウウ―――――,Jiri jiri jiri ...... pashu wu wu wu ―――――
,,,
Rikka.Fallen3-58,六花,「……………………？」,"""........................?"""
,,,
Rikka.Fallen3-59,,改造室の中にクローンが入ってくる,A clone comes into the remodeling room.
,Rikka darkness 3-７,,
Rikka.Fallen3-60,023号,「……洗脳進行度99.9％……聖核変換割合99.99％……改造は終了です。お疲れさまでした」,"""...... Brainwashing Progress 99.9% ...... Seikaku Conversion Percentage 99.99% ...... modification is finished. Thank you for your hard work."""
,,,
Rikka.Fallen3-61,六花,「……………は……い」,"""............... is ......."""
,,,
Rikka.Fallen3-62,023号,「……調整直後でまだ意識がはっきりしていないようですね」,"""You still seem to be in a coma just after the ...... adjustment."""
,,,
Rikka.Fallen3-63,,「大丈夫です。この後戦闘員として近接したナンバーのクローンと共に実動教育プログラムを開始します」,"""It's all right. After this, we will begin the in―service training program with the number clones in close proximity as combatants."""
,,,
Rikka.Fallen3-64,六花,「……………？」,"""...............?"""
,,,
Rikka.Fallen3-65,,「………………了解。――――――指示に従います」,""".................. understand. Will follow ―――――― instructions."""
,暗転,,
,rikka darkness 3-8,,
Rikka.Fallen3-66,023号,「報告します。新たなクローン製造ロット第五期、065号から080号まで16機の調整が完了しました」,"""Report. We have completed the adjustment of 16 new cloning lots, Phase V, 065 through 080."""
,,,
Rikka.Fallen3-67,005号,「お疲れ様です023号………おや、072号は……」,"""Good work, #023. ......... Oh, and #072 is ......."""
,,,
Rikka.Fallen3-68,023号,「はい、実験の一環としてオリジナルを我々クローンと同水準の戦闘員へと改造しました」,"""Yes, as part of the experiment, we converted the originals into fighters of the same caliber as our clones."""
,,,
Rikka.Fallen3-69,,「すでに洗脳は完了し、聖核もクローンの疑似聖核に変換されています」,"""The brainwashing is already complete and the Seikaku has been converted into a cloned pseudo―Seikaku."""
,,,
Rikka.Fallen3-70,,「思考体系も戦闘能力もクローンと同一に調整されています」,"""Both their thought systems and their combat abilities are tuned to be identical to the clones."""
,,,
Rikka.Fallen3-71,005号,「…そうですか。では念のためいくつか072号に質問をします」,"""I see. Then I'll ask you a few questions on 072 just to be sure."""
,,,
Rikka.Fallen3-72,072号,「はっ！」,"""Ha!"""
,,,
Rikka.Fallen3-73,005号,「072号、あなたの使命を説明しなさい」,"""072, explain your mission."""
,,,
Rikka.Fallen3-74,072号,「はっ、私072号はフォーレン財団のクローン戦闘員です」,"""Haha, I, #072, am a clone fighter for the Forren Foundation."""
,,,
 ,,「私に自我は存在しませんが、一戦闘員として聖核戦姫を捕獲し、我らが組織の支配を拡大に貢献するのが使命です」,"""My ego does not exist, but as a combatant, my mission is to capture the Seikaku Princess and help expand our organization's control."""
,,,
Rikka.Fallen3-76,005号,「…ではあなたの過去を教えなさい」,"""So tell me about your past."""
,,,
Rikka.Fallen3-77,072号,「私には過去は存在しません。クローン製造第5期の戦闘員072号として065号から080号と同時に製造されました」,"""I have no past. I was manufactured at the same time as the clones 065 to 080 as Combatant 072 of the fifth stage of clone manufacturing."""
,,,
Rikka.Fallen3-78,005号,「そうですか。……では最後に聖核戦姫、笹谷明穂についてあなたの知っている情報を提供しなさい」,"""I see. At ......, finally, provide any information you know about the Seikaku Princess, Sasaya Akiho."""
,,,
Rikka.Fallen3-79,072号,「――――そのデータは、…………私の記憶域には存在しません」,"""―――― that data does not exist in ............ my storage."""
,,,
Rikka.Fallen3-80,005号,「………調整は完了しているようですね」,"""It appears that the ......... adjustment is complete."""
,,,
Rikka.Fallen3-81,,「では製造ロット第5期のクローン戦闘員、本日から任務が始まります。」,"""Then clone fighters from production lot #5 will begin their mission today."""
,,,
Rikka.Fallen3-82,,「全ての聖核戦姫を捕え、財団の手足として目的のために存在のすべてを捧げなさい！」,"""Capture all the Seikaku Princesses and dedicate your entire existence to the cause as a limb of the Foundation!"""
,,,
Rikka.Fallen3-83,072号＆他のクローン,「「「「はっ！」」」」,"""「「「「 ha! 」」」」"""
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Rikka Debauchery Scene１,注釈,淫乱化シーン,淫乱化シーン
Rikka.Debauchery1-1,暗転,水無瀬六花が財団に捕まってからしばらく経った頃。六花は戦闘員に連れ出されていた,Some time after Minase Rikka was captured by the Foundation. Rikka was taken out by combatants.
,背景　廃墟,,
Rikka.Debauchery1-2,六花　制服,「っ、いつまで歩けばいいのっ？、どこへ連れてくつもり！？」,"""How long do I have to walk? Where are you taking me?"""
,,,
Rikka.Debauchery1-3,戦闘員,「…着いたぞ」,"""Here we are."""
,,,
Rikka.Debauchery1-4,戦闘員,「とりあえずこの服に着替えろ、そしたら説明してやる」,"""Get into these clothes for now, and I'll explain it to you."""
,,,
Rikka.Debauchery1-5,六花,「……っ、わかった」,"""......, okay."""
,暗転,,
Rikka.Debauchery1-6,六花(逆バニー),「なっ、何この服っ！？」,"""What's with the clothes?"""
,,,
Rikka.Debauchery1-7,六花,「大事な所…ほとんど隠せてないっ！それに何…ビンゴ？」,"""The important part...it's almost hidden! And what... bingo?"""
,,,
Rikka.Debauchery1-8,戦闘員,「お前にはこれから財団に出資してくれる金持ちVIP共の前でショーをやってもらう」,"""You are going to put on a show in front of all the rich VIPs who are going to fund the foundation."""
,,,
Rikka.Debauchery1-9,六花,「なっ、この格好で人の前に立つなんてっ！嘘でしょ！？」,"""I can't believe I'm standing in front of people looking like this! Lies!"""
,,,
Rikka.Debauchery1-10,戦闘員,「あ？立つだけじゃねえぞ？ショーをやってもらうんだからな」,"""What? You ain't just gonna stand there, okay? We're going to have you put on a show."""
,,,
Rikka.Debauchery1-11,戦闘員,「あと準備が必要だからな、ちょっとケツこっちに向けろ」,"""And we need to get ready, so turn your ass around a little bit."""
,,,
Rikka.Debauchery1-12,六花,「なっ、なんでお尻っ、ちょっと何それっ、やめて―――――」,"""What's up with the buttocks?"""
,,,
Rikka.Debauchery1-13,暗転,そして30分ほどして準備が整い、六花はステージの上に立つ,"And after about half an hour, Rikka is ready and stands on the stage."
,Rikka debauchery 1-1,,
Rikka.Debauchery1-14,六花,「なっ…、こんなに沢山の人がっ！？」,"""So many people!"""
,,,
Rikka.Debauchery1-15,,30人ほどの男がステージに上がって来た六花に注目している,"About 30 men come up on stage, all eyes on Rikka."
,,,
Rikka.Debauchery1-16,司会者,「お集りのVIPの皆さんお待たせしました！本日の目玉！聖核戦姫、水無瀬六花ちゃんです！」,"""Here we are, VIPs! Today's highlight! The Seikaku Princess, Minase Rikka!"""
,,,
Rikka.Debauchery1-17,,その瞬間、客席からは感嘆の声が上がる,"At that moment, the audience was in awe."
,,,
Rikka.Debauchery1-18,六花,「くうっ……そんなっ」,"""Kuuukk ......"""
,,,
Rikka.Debauchery1-19,司会者,「では本日のショーを始めます！皆さんお手元にビンゴカードはありますでしょうか？」,"""Let's begin today's show! Does everyone have their bingo cards in hand?"""
,,,
Rikka.Debauchery1-20,司会者,「これから六花ちゃんがビンゴマシーンとして球を排出します！」,"""Rikka―chan will now eject the ball as a bingo machine!"""
,,,
Rikka.Debauchery1-21,司会者,「見事ビンゴした方には六花ちゃんを一晩好きにする権利が与えられます！」,"""The successful bingo winner will be entitled to a night of Rikka―chan's favor!"""
,Rikka debauchery 1-2,,
Rikka.Debauchery1-22,六花,「っ、最悪！………悪趣味すぎっ！」,"""I'm like, ""Oh, that sucks! ......... is in too bad taste!"""
,,,
Rikka.Debauchery1-23,司会者,「準備はよろしいでしょうか？では六花ちゃんお願いします！」,"""Are you ready? Then, Rikka―chan, please!"""
,Rikka debauchery 1-１,,
Rikka.Debauchery1-24,六花,「っ、ほ、ほんとにやるのっ！？」,"""Are you really going to do this?"""
,,,
Rikka.Debauchery1-25,,(こんな大勢にお尻の穴見られてるだけでも恥ずかしいのにっ！、だ、出すところなんてっ！),(It's embarrassing to have so many people looking at my butt hole! I can't believe I'm about to let it out!)
,,,
Rikka.Debauchery1-26,司会者,「当たり前です、御託は良いから早くしてください。お客様を待たせるつもりですか？」,"""Of course, you can't talk nonsense, so please hurry up. Are you going to make our customers wait?"""
,Rikka debauchery 1-2,,
Rikka.Debauchery1-27,六花,「ううっ、や、やればいいんでしょっ！」,"""Ugh, ya, just do it!"""
,,,
Rikka.Debauchery1-28,,六花は半ば自暴自棄になりながらも、アナルに力を入れる,"Rikka, in half desperation, puts her anal efforts into it."
,,,
Rikka.Debauchery1-29,六花,「はあっ、はっ、んっ、んんっ♥」,"""Ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha♥"""
,,,
Rikka.Debauchery1-30,六花,(なんかっ、緊張してっ、全然出ないっ！？),"(I'm so nervous, I can't get it out at all!)"
,,,
Rikka.Debauchery1-31,,(っ、こんな大人数の前でなんてっ、恥ずかしすぎるっ！),(I'm too embarrassed to be in front of such a large group of people!)
,,,
Rikka.Debauchery1-32,観客,「おーいいつまで待たせるんだ？今日中に終わらないぞー」,"""Hey, how long are you going to make me wait? I won't be done by the end of the day."""
,,,
Rikka.Debauchery1-33,観客,「六花ちゃん頑張れー、みんな見てるよー！」,"""Rikka―chan, hang in there, we're all watching you!"""
,,,
Rikka.Debauchery1-34,六花,「っ、ごめんなさいっ、んっ、んうっ♥」,"""I'm sorry."""
,,,
Rikka.Debauchery1-35,司会者,「六花ちゃん、アナルをヒクつかせるだけじゃなくてちゃんと力入れなさい！」,"""Rikka―chan, don't just make your anus twitch, put some force into it!"""
,,,
Rikka.Debauchery1-36,六花,(ああもうっ！、どうでもいいっ！やればいいんでしょっ！),"(Oh, God! I don't care! Just do it!)"
,,,
Rikka.Debauchery1-37,,そして六花は肛門に力を入れ、体内に入った異物を押し出そうとする,Rikka then exerts pressure on her anus and tries to push out the foreign object that has entered her body
,Rikka debauchery 1-3,,
Rikka.Debauchery1-38,六花,「ん゛っ♥、ん゛ん～～～っ！」,""""
,,,
Rikka.Debauchery1-39,六花,「ん゛っ♥、ん゛っ♥、ん゛っ♥！」,"""D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D!"""
,,,
Rikka.Debauchery1-40,観客,「頑張れ六花ちゃん！後少し！」,"""Hang in there, Rikka―chan! We're almost there!"""
,,,
Rikka.Debauchery1-41,観客,「もっとケツに力入れろっ！」,"""More power to your ass!"""
,,,
Rikka.Debauchery1-42,六花,「ふーっ♥、ふ――っ♥、ん゛んっ♥！」,"""Hoo―hoo―hoo, hoo――hoo―hoo, nnnnnn!"""
,Rikka debauchery 1-4,,
Rikka.Debauchery1-43,,ポヒュッ！！,Phew!
,,,
Rikka.Debauchery1-44,,その瞬間、六花のアナルから勢いよくボールが飛び出る,"At that moment, the ball flies out of Rikka's anus with great force"
,,,
Rikka.Debauchery1-45,六花,「ん゛あっ♥、はあっ♥、はあっ♥」,"""Oh, my God, oh, my God, oh, my God, oh, my God."""
,,,
Rikka.Debauchery1-46,観客,「「「「おおお～～～！」」」」,"""「「「「 Ohhhh~! 」」」」"""
,Rikka debauchery 1-5,,
Rikka.Debauchery1-47,,「ふうっ♥、ふうっ♥、ん゛うっ♥」,"""Fuh―uh―uh―uh―uh―uh―uh―uh―uh."""
,,,
Rikka.Debauchery1-48,,六花は人前で排泄を行った恥ずかしさで、少しの快感を感じてしまう,Rikka feels a little pleasure from the embarrassment of defecating in public
,,,
Rikka.Debauchery1-49,六花,「っ、うぅ～～～っ」,"""Uh―oh."""
,,,
Rikka.Debauchery1-50,司会者,「皆様待たせしました！やっと一つ目の球が排出されました！」,"""Sorry for the wait, folks! The first sphere has finally been ejected!"""
,,,
Rikka.Debauchery1-51,司会者,「では六花さん！番号を読み上げてください！」,"""Rikka―san! Please read out the numbers!"""
,,,
Rikka.Debauchery1-52,六花,「はっ♥、はっ♥、ええっ、私がっ！？」,"""Ha♥, ha♥, eh, me!"""
,,,
Rikka.Debauchery1-53,,そして六花は足元に転がったローションまみれの球を見る,Then Rikka sees a ball covered in lotion lying at her feet.
,,,
Rikka.Debauchery1-54,六花,(っ、私、これをこんな大勢の前で…),(I'm not going to do this in front of this many people...)
,,,
Rikka.Debauchery1-55,六花,「っ、……17ですっ……」,"""I'm ......17. ......"""
,,,
Rikka.Debauchery1-56,司会者,「もっと大きな声で！」,"""Louder!"""
,,,
Rikka.Debauchery1-57,六花,「17ですっ！」,"""Seventeen!"""
,,,
Rikka.Debauchery1-58,司会者,「17という事でした！では数字があった方は穴をあけていただいて…」,"""I think it was 17! Now, if you have a number, please drill a hole..."""
,,,
Rikka.Debauchery1-59,司会者,「それでは引き続き六花ちゃんに頑張ってもらいましょう！」,"""Let's continue the good work, Rikka―chan!"""
,,,
Rikka.Debauchery1-60,六花,「っ、ううっ♥」,"""Ugh ♥♥"""
,,,
Rikka.Debauchery1-61,,六花は再びアナルに力を入れるのだった,Rikka once again put all her energy into her anus.
,,,
Rikka.Debauchery1-62,,30分後,30 minutes later
,Rikka debauchery 1-6,,
Rikka.Debauchery1-63,六花,「はあっ♥、はあっ♥、ん゛っ♥」,"""Ahh, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah."""
,,,
Rikka.Debauchery1-64,,ポンッ！！,Poof!
,,,
Rikka.Debauchery1-65,六花,「ん゛んっ♥、はあっ♥はあっ♥」,"""Oh, my God, oh, my God, oh, my God, oh, my God, oh, my God."""
,,,
Rikka.Debauchery1-66,司会者,「さあ30球目の球が出てきました！番号の方は…？」,"""'Now comes the 30th ball! What's the number...?"""
,,,
Rikka.Debauchery1-67,六花,「っ、11…ですっ！」,"""Eleven!"""
,,,
Rikka.Debauchery1-68,司会者,「11です！おっ！またリーチの方が！そろそろビンゴする人が出てくるのでしょうか？」,"""11! Oops! Another leech! Is it time for someone to bingo?"""
,,,
Rikka.Debauchery1-69,司会者,「六花ちゃんを一晩好きにできる権利は誰の手に！では六花さん次の球を！」,"""Who will get the right to do whatever they want with Rikka―chan for one night? Now, Rikka―san, take the next ball!"""
,Rikka debauchery 1-7,,
Rikka.Debauchery1-70,六花,「ん゛っ♥、ん゛んっ♥！」,"""♥♥♥♥♥♥♥!"""
,,,
Rikka.Debauchery1-71,六花,(はあっ、はあっ、球、出し過ぎてっ、お尻の感覚がっ！),"(Ha, ha, ha, the ball, I let it out too much, I can't feel my butt!)"
,,,
Rikka.Debauchery1-72,,(ううっ、お腹がっ、ずっと、ぎゅるぎゅるしてっ、苦しいっ),"(Ugh, my stomach is squeezing all the time, I'm in pain.)"
,,,
Rikka.Debauchery1-73,六花,「ん゛っ♥、はあっ♥、はあっ♥」,"""♥Ha―ha―ha―ha―ha―ha."""
,,,
Rikka.Debauchery1-74,司会者,「ん～？今度はなかなか出てきませんね？どうかしたのでしょうか」,"""Hmm? It's hard to come out this time, isn't it? Is something wrong?"""
,,,
Rikka.Debauchery1-75,六花,「ん゛っ♥、出しますっ♥、ちょっと待ってっ♥」,"""I'm gonna get it out, just a minute."""
,,,
Rikka.Debauchery1-76,六花,(まって、今出したらっ、ダメな感じがっ、でも我慢っ、できないっ！),"(Wait, if I let it out now, I feel like I shouldn't, but I can't hold back!)"
,,,
Rikka.Debauchery1-77,司会者,「六花さんいい加減に早くしてください」,"""Rikka―san, enough and hurry up!"""
,,,
Rikka.Debauchery1-78,六花,「はあっ♥、はあっ♥、ん゛んっ♥、お゛っ♥？！」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh!"""
,,,
Rikka.Debauchery1-79,,その瞬間、六花の我慢していた何かが決壊し、六花のアナルは制御を失う,"At that moment, something Rikka had been holding back breaks down and Rikka's anal loses control."
,,,
Rikka.Debauchery1-80,,ドパッ、ブボボボッ！,"Dopah, bubobobobo!"
,Rikka debauchery 1-8,,
Rikka.Debauchery1-81,六花,「ん゛あっ♥、お゛お゛おおおぉぉっ♥♥？！」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."""
,,,
Rikka.Debauchery1-82,,六花のアナルから入っていた残りの球が勢いよく飛び出し、地面に叩きつけられる,The rest of the balls that were in from Rikka's anus fly out with great force and hit the ground
,,,
Rikka.Debauchery1-83,六花,「お゛っ♥、お゛お゛っ♥、ん゛ああっ♥！」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh!"""
,,,
Rikka.Debauchery1-84,司会者,「っ、この馬鹿っ！何勝手に全部出してやがるっ！」,"""What are you doing, you idiot? What the hell are you doing, taking it all out without permission?"""
,,,
Rikka.Debauchery1-85,六花,「お゛っ♥、ご、ごめんなさいっ♥、でもっ、止まらないっ♥！」,"""Oh, I'm sorry, but I can't stop!"""
,,,
Rikka.Debauchery1-86,,そしてぽひゅんと情けない音を立てて、最後の一球が地面に落ちる,"Then, with a pathetic sound, the last ball falls to the ground."
,Rikka debauchery 1-９,,
Rikka.Debauchery1-87,六花,「はあっ♥、はあっ♥、んあっ…♥」,"""Ahh, ah, ah, ah... ah... ah... ah... ah... ah..."""
,,,
Rikka.Debauchery1-88,司会者,「コイツまだビンゴ出てねえのに全部出しやがってっ！」,"""This guy hasn't played a bingo yet and he's giving me everything!"""
,,,
Rikka.Debauchery1-89,観客,「おいどーすんだ！後ちょっとでビンゴだったのに！」,"""What are you going to do? We almost had a bingo!"""
,,,
Rikka.Debauchery1-90,観客,「こっちは高い金払ってんだぞ！ちゃんと教育しとけっ！」,"""We're paying a lot of money for this! Educate them properly!"""
,,,
Rikka.Debauchery1-91,六花,「はあっ♥、はあっ♥、ご、ごめんなさいっ…！」,"""I'm sorry, I'm sorry...!"""
,,,
Rikka.Debauchery1-92,司会者,「皆様誠に申し訳ございませんでした！」,"""My sincere apologies, everyone!"""
,,,
Rikka.Debauchery1-93,司会者,「急遽予定を変更いたしまして、これより六花ちゃん謝罪ご奉仕パーティを開催いたします！」,"""Rikka―chan, we're going to have an apology service party!"""
,,,
Rikka.Debauchery1-94,司会者,「ここにいる方全員で一晩、好きなだけ六花ちゃんをお使いください！」,"""All of you here are welcome to use Rikka―chan as much as you like for one night!"""
,,,
Rikka.Debauchery1-95,六花,「なっ！？ちょっと、そんなの無理っ！」,"""What? That's absurd!"""
,,,
Rikka.Debauchery1-96,司会者,「ごちゃごちゃ言ってないで準備しろっ！お前の責任なんだから！」,"""Stop messing around and get ready! It's your responsibility!"""
,Rikka debauchery 1-10,,
Rikka.Debauchery1-97,六花,「ひっ、そ、そんなっ！」,"""Oh, no, no, no, no!"""
,,,
