Key,Comment,Japanese,English
Dialog.Chapter5-3-52,エレナ,「ハア、ハアッ、那由多こそだいぶ息が上がっていますよッ？限界が近いんでしょ？！」,"I'm sure you're breathing very hard, Nayuta. You must be near your limit!"
,,,
Dialog.Chapter5-3-53,那由多,「……っ、そんなわけがっ！――――がはっ！？」,I'm not sure how that's possible! ―――― is what?
,,,
Dialog.Chapter5-3-54,,那由多は口から血を吐き、地面に膝をつく,Nayuta spits blood from his mouth and kneels on the ground
,,,
Dialog.Chapter5-3-55,那由多,「――――な、こんなっ！」,"""――――, konk!"""
,,,
Dialog.Chapter5-3-56,エレナ,「ハアッ、ハアッ……！どうやら力の反動が来たようですね…！」,"'Haaah, haaah ......! Looks like the force is rebounding...!"""
,,,
Dialog.Chapter5-3-57,エレナ,「貴女の強化状態の前に一分と立っていられた者はいませんでしたから、長期戦を想定していないのでしょう？」,"No one could stand for a minute in front of your enhanced state, so you're not planning for a prolonged battle, are you?"""
,,,
Dialog.Chapter5-3-58,那由多,「ゴホッ、ガハッ、…ぐうっ、私がここで倒れるわけにはっ！」,"""Gosh, gah, ... gosh, I'm not going to fall down here!"""
,,,
Dialog.Chapter5-3-59,エレナ,「これで終わりです八雲那由多…！、あなたが次に目を覚ますときが聖核戦姫の最後です！」,"""This is the end, Yakumo Nayuta..! The next time you wake up will be the last of the Seikaku Princess!"""
,,,
Dialog.Chapter5-3-60,那由多,「――――ふざけないでっ！私が負けるはずがないっ！聖核戦姫の魂は屈しないっ！」,I'm not going to let you beat me! I will not be defeated! The spirit of the Holy Nuclear Princess will not yield!
,,,
,,,
,,,
,暗転,,
Dialog.Chapter5-3-61,剣の音のSE,....,....
,,,
,,,
Dialog.Chapter5-3-62,エレナ,「………八雲那由多は気絶しました。――――私達の勝利です」,"""......... Yakumo Nayuta fainted. ―――― we have won."""
