Key,Comment,Japanese,English
Hisui.Fallen3-22,市民C,「い、いやだっ！こんな変な仮面被ったバカみたいな連中の仲間になどなるものかっ！」,
,,,
Hisui.Fallen3-23,K46号,「キィーーーッ！聞き捨てなりませんねっ！」,
,,,
Hisui.Fallen3-24,Hisui story DLC 4-10,ズプッ！！,
,,,
Hisui.Fallen3-25,K46号,「ふうっ♥、なかなか良いペニスを持ってますねっ♥戦闘員になる資格は十分ですっ！」,
,,,
Hisui.Fallen3-26,市民C,「や、やめろっ…私には妻と娘が……っ！」,
,,,
Hisui.Fallen3-27,K46号,「キィーーーッ！戦闘員に泣き落としは通用しませんよっ…♥」,
,,,
Hisui.Fallen3-28,Hisui story DLC 4-11,パチュッ♥、パチュッ♥,
,,,
Hisui.Fallen3-29,,「キキッ♥、どうですか？戦闘員になれば新しい女の子とやり放題ですよ？」,
,,,
Hisui.Fallen3-30,市民C,「うっ…しかしっ……！」,
,,,
Hisui.Fallen3-31,K46号,「強情ですね…っ！キィーーーッ！」,
,,,
Hisui.Fallen3-32,,パチュッ♥、パチュッ♥、パチュッ♥,
,,,
Hisui.Fallen3-33,K46号,「キィーーーッ！ほらっ、出せっ、出せっ♥！」,
,,,
Hisui.Fallen3-34,市民C,「ぐっ、くそっ…誰か助けてくれっ……！」,
,,,
Hisui.Fallen3-35,K46号,「キキッ、残念でした～♥聖核戦姫は皆“私達に”負けちゃったのでっ…誰も助けには来ませんよ？」,
,,,
Hisui.Fallen3-36,,「諦めて、さっさと射精しなさいっ！」,
,,,
Hisui.Fallen3-37,,パチュッ♥、パチュッ♥、パチュッ♥,
,,,
Hisui.Fallen3-38,市民C,「ぐうっ…で、でるっ……！！」,
,,,
Hisui.Fallen3-39,Hisui story DLC 4-12,ドクッ…ビュルルッ！,
,,,
Hisui.Fallen3-40,K46号,「キィーーッ！出しちゃいましたねっ♥これであなたも戦闘員の仲間入りですっ♥」,
,,,
Hisui.Fallen3-41,,「キィーーッ！あなたも財団の為に身を捧げるのですっ！」,
,,,
Hisui.Fallen3-42,,その時、別の女戦闘員が現れる,
,,,
Hisui.Fallen3-43,K47号,「キィーーッ！K46号、この先の地下鉄にメス共が大量に隠れているのが発見されました。増援の要請です。」,
,,,
Hisui.Fallen3-44,K46号,「キィーーッ！了解しました！直ちに捕獲に向かいます！」,
,,,
Hisui.Fallen3-45,K46号&K47号,「「キィーーーーーーッ！財団の為にッ！」」,
,,,
Hisui.Fallen3-46,,そしてその後、K46号と戦闘員達によって地下鉄は制圧されるのだった,
,暗転,,
,,,
Hisui.Fallen3-47,,――――アジトにて,
,,,
Hisui.Fallen3-48,K46号,(ふうっ……今日も沢山の市民を捕獲しました…),
,,,
Hisui.Fallen3-49,,(しかし……もっと財団の為に働かなくては…身も心も下級戦闘員として捧げなくては…),
,,,
Hisui.Fallen3-50,,(………………あれ？),
,,,
Hisui.Fallen3-51,,(――――“私”………なんで………？),
,,,
Hisui.Fallen3-52,,(……………何か……大事なことを忘れているよな……？),
,,,
Hisui.Fallen3-53,,(……任務以外で……大事な事……？),
,,,
Hisui.Fallen3-54,,(……駄目です……戦闘員には余計な思考は禁止されているのですから！),
,,,
Hisui.Fallen3-55,,(……でも………やっぱり何かが引っかかる気が…………),
,,,
Hisui.Fallen3-56,072号,「下級戦闘員、本日の任務ご苦労でした。」,
,,,
Hisui.Fallen3-57,下級戦闘員&K46号,「「「「「「キィーーーーーーッ！」」」」」」,
,,,
Hisui.Fallen3-58,,「さて、任務が終わった所で疲れているでしょうが…」,
,,,
Hisui.Fallen3-59,072号,「……これからあなた達の定期メンテナンスを行います。私に付いてくるように。」,
,,,
,暗転,,
,Hisui story DLC 2-6,,
Hisui.Fallen3-60,,(……また……この洗脳装置……),
,,,
Hisui.Fallen3-61,,(…………前ここに繋がれた時は………私……なにしてたっけ……),
,,,
Hisui.Fallen3-62,,(あれ……そのもっと前は………？),
,,,
Hisui.Fallen3-63,,【メンテナンスシステム起動。対象戦闘員の再調整を実施します】,
,,,
Hisui.Fallen3-64,,バチバチバチッ！！,
,,,
Hisui.Fallen3-65,K46号,「キィッ！？お゛おっ♥おおおっ～～♥♥！？」,
,,,
Hisui.Fallen3-66,,(あっ♥……これっ……また……♥),
,,,
Hisui.Fallen3-67,,(頭の中っ……ふわふわして……何も……考えられなくなって……♥),
,,,
Hisui.Fallen3-68,,そしてK46号に芽生えた違和感は洗脳と共に全て消え去る,
,,,
Hisui.Fallen3-69,,(……キィーーーーッ！！それでいいんです♥、そう！私は……戦闘員なのだから！),
,,,
Hisui.Fallen3-70,,(私の役割は……下級戦闘員K46号として財団に尽くす事……♥),
,,,
Hisui.Fallen3-71,,(キィーーーーーーッ！財団に栄光をッ！),
,,,
Hisui.Fallen3-72,,(私は……下級戦闘員K46号っ……♥」,
,,,
Hisui.Fallen3-73,,(キィーーーーーーッ！),
,,,
Hisui.Fallen3-74,,(キィーーーーーーッ！),
,,,
Hisui.Fallen3-75,,(キィーーーーーーッ！),
,,,
Hisui.Fallen3-76,,(キィーーーーーーッ！),
,,,
Hisui.Fallen3-77,,その後、K46号は二度とヒスイとしての自我を持つことは無くなり、K46号として財団に尽くす戦闘員となるのだった。,
,,,
Hisui.Fallen3-78,,――――――――,
,,,
Hisui.Fallen3-79,,――――,
,,,
Hisui.Fallen3-80,,ー,
,,,
Hisui  Debauchery Scene,注釈,淫乱化シーン２,聖核ちシーン
,,,
Hisui.Horny1-1,,財団アジトにて――――,
,,,
Hisui.Horny1-2,K46号,「キィーーーーーーッ！K46号、ただいま参りましたッ！」,
,,,
Hisui.Horny1-3,エレナ,「ああ、来ましたかK46号。」,
,,,
Hisui.Horny1-4,K46号,「キィーーーーッ！」,
,,,
Hisui.Horny1-5,エレナ,「今回はプロバガンダAVの撮影です。K46号は奉仕任務にも非常に評判が良いようでしたので…」,
,,,
Hisui.Horny1-6,K46号,「キィーーーーッ！ありがとうございます！光栄でありますっ！」,
,,,
Hisui.Horny1-7,エレナ,「よろしい。それで貴女に任せたい役ですが…」,
,,,
Hisui.Horny1-8,,,
,,,
Hisui.Horny1-9,K46号(変身),「……これはっ？」,
,,,
Hisui.Horny1-10,エレナ,「それは最後まで我々フォーレン財団に抗った最後の聖核戦姫、西園寺ヒスイの“コスプレ衣装”です。」,
,,,
Hisui.Horny1-11,K46号,「キィーーーーーッ！な、なんというか…不気味な服装ですね…っ！」,
,,,
Hisui.Horny1-12,エレナ,「ふふっ…まあ安っぽいコスプレですが似合っていますよ。まるで本当に愚かなあの女のようです。」,
,,,
Hisui.Horny1-13,K46号,「キィーーーーッ！ありがとうございます！不愉快な恰好ですが、全力で演技いたします！」,
,,,
Hisui.Horny1-14,エレナ,「ええ、期待しています。それでは撮影を始めましょうか…」,
,,,
Hisui.Horny1-15,,,
,,,
Hisui.Horny1-16,Hisui＆Erena　１－１,AV撮影部屋にて,
,,,
Hisui.Horny1-17,エレナ,「くうっ……聖核戦姫であるこの私……清藤エレナがこんな雑魚戦闘員にっ……！」,
,,,
Hisui.Horny1-18,ヒスイ,「そっ、そんなぁ……エレナ先輩が負けるなんてっ……！」,
,,,
Hisui.Horny1-19,戦闘員,「グフフッ、聖核戦姫といえども大したことは無かったなあ？」,
,,,
Hisui.Horny1-20,ヒスイ,「ううぅ…エレナ先輩っ……」,
,,,
Hisui.Horny1-21,エレナ,「心配しないで…ヒスイ！私がどうなっても貴女を守るからっ…！」,
,,,
Hisui.Horny1-22,ヒスイ,「え、エレナ先輩……！！」,
,,,
Hisui.Horny1-23,戦闘員,「おーおー泣かせるねえ？これが聖核戦姫の絆か？」,
,,,
Hisui.Horny1-24,,「だが負けた聖核戦姫はどうなるか理解していないんじゃねえか？」,
,,,
Hisui.Horny1-25,エレナ,「な、何をするつもりですか……！？」,
,,,
Hisui.Horny1-26,戦闘員,「グフフッ、こうなるんだよっ……！」,
,,,
Hisui.Horny1-27,Hisui＆Erena　１－２,そして戦闘員はラバースーツを脱いでチンポをエレナとヒスイの尻に押し当てる,
,,,
Hisui.Horny1-28,ヒスイ,「ああんっ♥、なんですかぁっ！？これぇ♥！」,
,,,
Hisui.Horny1-29,エレナ,「き、気持ち悪いっ…♥！何をするつもりですかあっ…♥」,
,,,
Hisui.Horny1-30,,言葉とは裏腹に、二人の表情は淫猥な笑みを浮かべている,
,,,
Hisui.Horny1-31,戦闘員,「ああっ？今からお前らのマンコにぶち込んで犯してやるんだよ…！」,
,,,
Hisui.Horny1-32,ヒスイ,「あんっ♥…いやあっ♥…そんな事っ酷いですっ♥」,
,,,
Hisui.Horny1-33,エレナ,「ううっ…♥なんて卑劣な……♥」,
,,,
Hisui.Horny1-34,ヒスイ,「ううっ♥……エレナ先輩っ……どうすればっ♥…！」,
,,,
Hisui.Horny1-35,エレナ,「戦闘員……私があなたたち二人の相手をする…だから！ヒスイには手を出さないで…！」,
,,,
Hisui.Horny1-36,ヒスイ,「え、エレナ先輩っ…！」,
,,,
Hisui.Horny1-37,戦闘員,「ははっ！後輩思いの良い奴じゃねえか！いいぜ…お前を先に相手してやる…」,
,,,
Hisui.Horny1-38,,「ただし、条件がある…お前が俺達を先にイカせられたらだ。そうしたら後輩ちゃんには手を出さねえでやるよっ！」,
,,,
Hisui.Horny1-39,エレナ,「の、望むところっ…！私が聖核戦姫の強さと誇りを証明するっ…！」,
,,,
Hisui.Horny1-40,戦闘員,「ははっ、その強情さがいつまで続くかな…？オラッ！！」,
,,,
Hisui.Horny1-41,Hisui＆Erena　1－3,ズブッ！！,
,,,
Hisui.Horny1-42,エレナ,「ひうっ♥！？、お゛おおっ♥！」,
,,,
Hisui.Horny1-43,戦闘員,「ははっ？あ？入れただけでイッってんじゃねえか？」,
,,,
Hisui.Horny1-44,ヒスイ,「そんなぁっ♥♥エレナ先輩うらやま…じゃなくて♥頑張ってくださいっ♥！」,
,Hisui＆Erena　１－4,,
Hisui.Horny1-45,,「い、イッってないっ、私は聖核戦姫…っこんな事でえっ♥！」,
,,,
Hisui.Horny1-46,戦闘員,「そうかよっ、じゃあ行くまでブチ犯してやるっ！」,
,,,
Hisui.Horny1-47,,パンッ！パンッ！パンッ！,
,,,
Hisui.Horny1-48,エレナ,「あんっ♥、ああっ♥、やんっ♥！」,
,,,
Hisui.Horny1-49,戦闘員,「オラッ、どうだ？俺様の改造戦闘員チンポはっ！」,
,,,
Hisui.Horny1-50,,「ふふふっ♥、ご主人様ほどではないですがっ♥、なかなか良いんじゃないですかっ♥？」,
,,,
Hisui.Horny1-51,戦闘員,「おっ、あ、ありがとうございま…じゃねえっ！オラッ！」,
,,,
Hisui.Horny1-52,Hisui＆Erena　１－６,パンッ！パンッ！パンッ！,
,,,
Hisui.Horny1-53,エレナ,「やあっ♥、ああんっ♥、私ッ、聖核戦姫なのに…後輩の前でこんな痴態をっ…♥」,
,,,
Hisui.Horny1-54,ヒスイ,「え、エレナ先輩っ！負けないでくださいっ♥！」,
,,,
Hisui.Horny1-55,エレナ,「あっ♥、あんっ♥、戦闘員のおチンポがッ♥、子宮をノックしてますッ♥」,
,,,
Hisui.Horny1-56,,「ああっ♥、戦闘員のチンポっ♥…我慢…できないぃっ♥！」,
,,,
Hisui.Horny1-57,ヒスイ,「ああっ♥、そんなぁ♥、エレナ先輩っ…負けないで…♥」,
,,,
Hisui.Horny1-58,エレナ,「あっ♥、ごめんなさいっ♥…私っ…♥戦闘員のチンポに…負けそうですッ…♥」,
,,,
Hisui.Horny1-59,,パンッ！パンッ！パンッ！,
,,,
Hisui.Horny1-60,ヒスイ,(ああっ♥、あの敬愛する幹部のエレナ様が犯されているところがこんなに近くで見れるなんて…♥),
,,,
Hisui.Horny1-61,,(エレナ様は…そう♥…財団で初めて見た時から私の憧れでしたっ…♥),
,,,
Hisui.Horny1-62,,(まるでずっと昔から私の憧れの方だったように…♥),
,,,
Hisui.Horny1-63,エレナ,「ああっ♥、ごめんなさいっ♥、ヒスイっ♥、戦闘員のチンポッ♥、強すぎますうぅっ♥」,
,,,
Hisui.Horny1-64,戦闘員,「おいおいいいのか？可愛い後輩ちゃんが犯されちまうぞ？」,
,,,
Hisui.Horny1-65,エレナ,「あんっ♥そ、それは…っ♥」,
,,,
Hisui.Horny1-66,戦闘員,「それとも…俺のチンポがもっと欲しくなっちまったかあ？」,
,,,
Hisui.Horny1-67,エレナ,「ああっ♥、ほ、ほしいですっ♥、勝てないッ♥、清藤エレナッ♥、戦闘員のおチンポに負けましたっ♥」,
,,,
Hisui.Horny1-68,,「私のおマンコにっ♥…戦闘員様のせーえき…♥沢山注いでくださいっ…♥！」,
,,,
Hisui.Horny1-69,戦闘員,「いいぜっ！敗北の印として…くらえっ！」,
,,,
Hisui.Horny1-70,Hisui＆Erena　１－７,ドクッ、ドクドクドクッ！！,
,,,
Hisui.Horny1-71,エレナ,「っ～～～～～～～♥！！！」,
,,,
Hisui.Horny1-72,エレナ,「あひっ♥、い、イキましたぁっ♥！中だしでっ…絶頂敗北ですっ♥！」,
,,,
Hisui.Horny1-73,ヒスイ,「ああっ♥、そんな…エレナ先輩っ……♥」,
,,,
Hisui.Horny1-74,,「ひどいですっ♥、それじゃあ…私も犯されちゃいますっ♥」,
,,,
Hisui.Horny1-75,エレナ,「ふふっ♥そうですよ…貴女も戦闘員様に犯してもらいましょう…？」,
,,,
Hisui.Horny1-76,,「そうっ♥…それが私達聖核戦姫の未来なのですっ♥！」,
,,,
Hisui.Horny1-77,ヒスイ,「そっ、そんなあっ♥…」,
,,,
Hisui.Horny1-78,戦闘員,「あ～あ、可哀そうになあ？見捨てられちまったな」,
,,,
Hisui.Horny1-79,ヒスイ,「うっ♥ううっ♥…エレナ先輩っ……♥」,
,,,
Hisui.Horny1-80,,「こ、このままじゃ私も…戦闘員様にハメられちゃいますっ…♥！」,
,,,
Hisui.Horny1-81,戦闘員,「ははっ、残念だったなっ！じゃあ俺も使わせてもらうぜ…オラッ！」,
,,,
Hisui.Horny1-82,Hisui＆Erena　１－８,ズプウッ！！,
,,,
Hisui.Horny1-83,ヒスイ,「ひうっ♥！？ああんっ♥！！」,
,,,
Hisui.Horny1-84,,パンッ！パンッ！パンッ！,
,,,
Hisui.Horny1-85,,「ああっ♥、私っ……聖核戦姫なのにっ……♥！」,
,,,
Hisui.Horny1-86,,「で、でもっ♥、エレナ先輩と一緒に犯してもらえるなら…♥…悪くないかもしれません…っ♥」,
,,,
Hisui.Horny1-87,エレナ,「ふふっ♥、そうです…♥！貴女も私と一緒に…♥戦闘員様にご奉仕ししましょう…！」,
,,,
Hisui.Horny1-88,ヒスイ,「ああっ♥、はいっ♥…エレナ先輩がそう言うならっ……♥」,
,,,
Hisui.Horny1-89,,「私もっ♥…戦闘員様にご奉仕しますうっ…♥！」,
,,,
Hisui.Horny1-90,エレナ,「あんっ♥、そうですッ♥…私達聖核戦姫は財団に負けたんですから…♥」,
,,,
Hisui.Horny1-91,,「強者である戦闘員様に媚びてご奉仕するのが定め…♥」,
,,,
Hisui.Horny1-92,ヒスイ,「はいっ♥……一緒に大人しく犯されますうっ…♥！」,
,,,
Hisui.Horny1-93,,パンッ！パンッ！パンッ！パンッ！,
,,,
Hisui.Horny1-94,ヒスイ,「あっ♥、戦闘員様のおチンポっ♥、ドクドクッ言ってますっ♥」,
,,,
Hisui.Horny1-95,,「はあっ♥、お出しくださいっ♥、敗北した聖核戦姫の雑魚マンコにッ♥」,
,,,
Hisui.Horny1-96,,「戦闘員様の強者の精液っ♥、敗北の印を刻み込んでくださいっ♥」,
,,,
Hisui.Horny1-97,,ドクッ、ドクドクドクッ！！,
,,,
Hisui.Horny1-98,ヒスイ,「あっ♥、あっ♥、戦闘員様のおちんぽっ♥、精液出てますうっ♥！」,
,,,
Hisui.Horny1-99,,「私っ、聖核戦姫なのにっ♥…こんなのに気持ちよくなっちゃいけないのにっ…♥！」,
,,,
Hisui.Horny1-100,,「もう勝てないっ…♥、完全に負けましたあっ♥！」,
,,,
Hisui.Horny1-101,,(ああっ♥、エレナ様を見ながら戦闘員様にも犯していただけるなんてっ…♥),
,,,
Hisui.Horny1-102,,(下級戦闘員の私にとってはこれ以上ない光栄ですっ…♥),
,,,
Hisui.Horny1-103,,(キィーーーーッ！って言いたくなるけど…我慢っ♥今はAVの撮影中なんですから…♥),
,,,
Hisui.Horny1-104,ヒスイ,「あんっ♥、戦闘員様のおちんぽっ♥凄すぎっ♥、こんなのっ♥、財団の為に忠誠を捧げたくなっちゃいます♥！」,
,,,
Hisui.Horny1-105,エレナ,「ええっ♥、もう聖核戦姫なんて終わりですっ♥、一緒に財団に忠誠を捧げましょう♥」,
,,,
Hisui.Horny1-106,戦闘員,「ははっ！完全に堕ちやがった…いいぜっ貴様らを財団に迎えてやる…！」,
,,,
Hisui.Horny1-107,ヒスイ,「あ、ありがとうございますっ♥、聖核戦姫やめて…財団に忠誠を捧げますっ！！」,
,,,
Hisui.Horny1-108,,「キィーーーーーーッ！」,
,,,
,,,
,,,
Hisui  Debauchery Scene　2,注釈,淫乱化シーン２,
,,,
Hisui.Horny2-1,Hisui＆Erena　2ｰ1,財団アジトにて――――,
,,,
Hisui.Horny2-2,エレナ,「ああんっ♥なんですかっ♥この服っ♥…？」,
,,,
Hisui.Horny2-3,ヒスイ,「体にぴったりと張り付いて…気持ちいい…わるいですうっ…♥」,
,,,
Hisui.Horny2-4,戦闘員,「それは貴様らが我が財団の一員になった印の下級戦闘員服だ。」,
,,,
Hisui.Horny2-5,エレナ,「ああっ♥、そんなっ♥……エリート聖核戦姫の私があんな下級戦闘員になんて…♥」,
,,,
Hisui.Horny2-6,ヒスイ,「屈辱的です……♥、でもっ♥……なんだかドキドキしてしまいますっ♥」,
,,,
Hisui.Horny2-7,戦闘員,「ははっ、聖核戦姫の服なんかよりに合ってるんじゃねえか？」,
,,,
Hisui.Horny2-8,エレナ,「ひどいっ♥…でもっ♥、この服っ…戦闘員様と同じ格好で…興奮してしまいます…♥」,
,,,
Hisui.Horny2-9,ヒスイ,「はあっ♥、はあっ♥、このまま……♥犯されたら……本当に心の中まで戦闘員に……♥」,
,,,
Hisui.Horny2-10,ヒスイ,(ああっ♥…嬉しいっ♥……この戦闘服こそ私の誇りですっ♥！),
,,,
Hisui.Horny2-11,,(さっきまであんなダサい聖核戦姫の服を着ていたなんて…ゾッとしますね…♥),
,,,
Hisui.Horny2-12,,(キィーーーーッ！はあっ♥、はあっ♥、戦闘員様っ♥…早く私におチンポをっ…♥！),
,,,
Hisui.Horny2-13,戦闘員,「ははっ！新しい下級戦闘員共！最初の任務だ…俺達のチンポに奉仕しろっ！」,
,,,
Hisui.Horny2-14,Hisui＆Erena　2－2,ズプッ！ドチュッ！！,
,,,
Hisui.Horny2-15,エレナ＆ヒスイ,「「キィーーーーーーッ♥♥！」」,
,Hisui＆Erena　２－３,,
Hisui.Horny2-16,エレナ,「はあっ♥、あっ♥、戦闘員様のちんぽっ♥…！」,
,,,
Hisui.Horny2-17,ヒスイ,「キィーーーッ！♥…あんっ♥、すごいっ♥一突きされるごとにっ♥体が服従しちゃいますっ♥」,
,,,
Hisui.Horny2-18,戦闘員,「ははっ、そういやこれを忘れてたな！」,
,,,
Hisui.Horny2-19,Hisui＆Erena　２－４,戦闘員がそう言うとヒスイとエレナは頭も戦闘員の仮面で覆われる,
,,,
Hisui.Horny2-20,ヒスイ,「ああっ♥これってっ…戦闘員の…仮面っ♥」,
,,,
Hisui.Horny2-21,エレナ,「私がっ♥……本当に下級戦闘員に…♥」,
,,,
Hisui.Horny2-22,戦闘員,「ははっ、もうどっちがどっちか見分けがつかねえな！」,
,,,
Hisui.Horny2-23,ヒスイ,「キィーーーーッ！はいっ♥、これでぇ♥、私は完全に無個性の下級戦闘員ですっ♥！」,
,,,
Hisui.Horny2-24,エレナ,「ああっ♥…私もっ♥…今は下級戦闘員…♥男性戦闘員様以下の雑魚ですっ♥」,
,,,
Hisui.Horny2-25,,「そう…今は目の前にいる下級戦闘員と同じなんですね…♥」,
,,,
Hisui.Horny2-26,ヒスイ,「キィーーーーッ！そ、そうですっ…エレナ様と言えど…今は下級戦闘員ですからっ♥」,
,,,
Hisui.Horny2-27,,(……！私は撮影中とはいえエレナ様と同じ立場…♥なんて恐れ多いんでしょうっ♥),
,,,
Hisui.Horny2-28,,(でもっ♥…すごくゾクゾクしますっ…♥あのエレナ様が無様な下級戦闘員になって目の前で喘いでいるなんてっ♥),
,,,
Hisui.Horny2-29,ヒスイ,「はあっ♥、ほ、ほら…下級戦闘員！もっと男性戦闘員様にしっかりご奉仕しましょう！」,
,,,
Hisui.Horny2-30,,「下級戦闘員の挨拶はキィーーーーッ！です！キィーーーーッ♥！」,
,,,
Hisui.Horny2-31,エレナ,「…！分かりました…きィーーーーッ！」,
,,,
Hisui.Horny2-32,,そして二人の下級戦闘員は腰をうねらせ男性戦闘員のチンポへグチュグチュと快楽を与えていく,
,,,
Hisui.Horny2-33,ヒスイ,「キィーーーーーーッ！いかがですかっ♥…私のおマンコご奉仕っ…♥」,
,,,
Hisui.Horny2-34,エレナ,「キィーーーーーッ！下級戦闘員の雑魚マンコっ♥…存分にご堪能くださいっ♥」,
,,,
Hisui.Horny2-35,,パンッ！パンッ！パンッ！パンッ！,
,,,
Hisui.Horny2-36,ヒスイ,「はあっ♥、はあっ♥、キィーーーーーーッ！」,
,,,
Hisui.Horny2-37,エレナ,「ああっ♥…この私が…あの下級戦闘員共と同じ扱いを…♥キィーーーーーーッ♥！」,
,,,
Hisui.Horny2-38,ヒスイ,「キィーーーーッ♥！はあっ♥、男性戦闘員様っ♥、はあっ♥」,
,,,
Hisui.Horny2-39,エレナ,「きぃーーーっ♥！はあっ♥、はあっ♥」,
,,,
Hisui.Horny2-40,ヒスイ,「ふふっ♥、無様ですよっ…エレナ様…いいえ♥下級戦闘員っ♥」,
,,,
Hisui.Horny2-41,エレナ,「キィーーーーッ！はあっ♥、うっ♥、私がこんな下級戦闘員に…っ♥」,
,,,
Hisui.Horny2-42,戦闘員,「ぐっ…うっ…出すぞっ…受け止めろっ！」,
,,,
Hisui.Horny2-43,ヒスイ,「キィーーーーーッ♥！了解しましたっ！」,
,,,
Hisui.Horny2-44,エレナ,「キィーーーーーーッ♥！はいっ♥、男性戦闘員様ぁ♥いつでもお出しくださいっ♥」,
,,,
Hisui.Horny2-45,Hisui＆Erena　２－５,ドクッ、ドクドクドクッ！！,
,,,
Hisui.Horny2-46,ヒスイ,「お゛おっ♥！キィーーーーーーッ♥！キィーーーーーーッ♥！！」,
,,,
Hisui.Horny2-47,エレナ,「ああっ♥、キィーーーーーーッ！低級の戦闘員の精液がっ…私にっ♥」,
,,,
Hisui.Horny2-48,ヒスイ,「キィーーーーッ！はあっ♥、はあっ♥、射精確認ですっ…♥」,
,,,
Hisui.Horny2-49,エレナ,「はあっ♥、下級戦闘員の雑魚マンコっ♥…お出しいただきありがとうございましたっ♥」,
,,,
Hisui.Horny2-50,ヒスイ＆エレナ,「「キィーーーーーーッ♥♥！！」」,
,,,
Hisui.Horny2-51,ヒスイ,(ああっ♥…私のような下級戦闘員がエレナ様と一緒に快楽を享受できるなんて…♥),
,,,
Hisui.Horny2-52,,(これ以上ない光栄ですっ♥…下級戦闘員さいこうっ…♥),
,,,
Hisui.Horny2-53,,(キィーーーーーーッ！財団に忠誠をっ♥財団に忠誠をっ♥),
,,,
Hisui.Horny2-54,,(キィーーーーーーッ♥！！！),
,,,
,,――――――――,
,,,
,,――――,
,,,
,,,
,,,
Hisui  Scene　Seikaku,注釈,聖核シーン,聖核ちシーン
,,,
Hisui.Core1-1,背景：アジト,K46号が下級戦闘員として任務に従事する中――――,
,,,
Hisui.Core1-2,072号,「……ここにいましたか、K46号。連絡があります。」,
,,,
Hisui.Core1-3,K46号,「キィーーーッ！なんでしょうか？」,
,,,
Hisui.Core1-4,072号,「先日行った検査の結果、あなたの体内に異常が確認されました。」,
,,,
Hisui.Core1-5,K46号,「――――えっ…！」,
,,,
Hisui.Core1-6,072号,「そういうわけで、K46号あなたは廃棄処分――――」,
,,,
Hisui.Core1-7,K46号,「キィーーーーッ！財団の為でしたら喜んで！」,
,,,
Hisui.Core1-8,072号,「いえ、本来なら廃棄処分でしたが、あなたは優秀な下級戦闘員でしたので。廃棄ではなく治療が行われることになります。」,
,,,
Hisui.Core1-9,K46号,「！、キィーーーッ！身に余る光栄でありますっ！」,
,,,
Hisui.Core1-10,072号,「これから研究センターへ行きます。ついてきなさい。」,
,,,
Hisui.Core1-11,K46号,「キィーーーーーーッ！！」,
,,,
,Hisui core 1-1,,
,,,
Hisui.Core1-12,,財団研究施設にて,
,,,
Hisui.Core1-13,,K46号は聖核戦姫の格好となり、シーツの上で股を広げていた,
,,,
Hisui.Core1-14,K46号,「はあっ♥……な、なんですかっ？これはっ！」,
,,,
Hisui.Core1-15,,「こんな変な恰好……気持ち悪いっ……！」,
,,,
Hisui.Core1-16,072号,「……それは聖核戦姫の衣装です。貴方の体の中に残っていたエネルギーを発現させました。」,
,,,
Hisui.Core1-17,K46号,「なっ！？せ、聖核戦姫っ！？わ、わたしがっ！？」,
,,,
Hisui.Core1-18,072号,「ええ、残念ですが…。貴方は戦闘員として洗脳される以前は聖核戦姫でした。」,
,,,
Hisui.Core1-19,K46号,「き、キィーーッ！！そ、そんなっ！？、うそですっ！？」,
,,,
Hisui.Core1-20,,「わたしがっ？……あの忌むべき敵の…聖核戦姫だったなんてっ！？」,
,,,
Hisui.Core1-21,,「キィーーーッ！！やはり私は財団の為に処分されたほうが…！」,
,,,
Hisui.Core1-22,072号,「心配しないでください。改造によって貴方の聖核エネルギーは完全に消去することが可能です。」,
,,,
Hisui.Core1-23,,「財団はあなたが過去に聖核戦姫だったことも受け入れます。忠実な下級戦闘員であればいいのです。」,
,,,
Hisui.Core1-24,K46号,「き、キィーーーーッ！！」,
,,,
Hisui.Core1-25,072号,「では聖核を除去する処置を行います。すこし辛いかもしれませんが耐えてください。」,
,,,
Hisui.Core1-26,K46号,「キィーーーッ！！よろしくお願いいたします！」,
,,,
Hisui.Core1-27,Hisui core 1-2,ブーーーーンッ……ビシュウウウッッ！！！,
,,,
Hisui.Core1-28,K46号,「ひうっぅ！？あ゛ああああっっ♥！？」,
,,,
Hisui.Core1-29,,「これっ、…♥レーザーがっ♥……おなかにっ……ひううううっっ♥！？」,
,,,
Hisui.Core1-30,072号,「多少苦痛を伴うかもしれませんが…まあ、我慢してください。」,
,,,
Hisui.Core1-31,K46号,「き、キィーーーーッ！！はいっ♥！財団の為にっ♥！」,
,,,
Hisui.Core1-32,Hisui core 1-3,(はあっ♥、そうは言いましたけど…っ♥！),
,,,
Hisui.Core1-33,,(お腹が……熱いっ……ですっ…♥),
,,,
Hisui.Core1-34,,(体中から何かがお腹に集まってきている感じ……っ♥),
,,,
Hisui.Core1-35,,ギュルルルルッ！！ギュル！,
,,,
Hisui.Core1-36,,突然K46号のお腹が音を立てる,
,,,
Hisui.Core1-37,K46号,「ひうっ♥！？、も、申し訳ございませんっ！」,
,,,
Hisui.Core1-38,072号,「いえ、適切な反応です。」,
,,,
Hisui.Core1-39,,「この治療では聖核を凝集させて排出するのが目的です。身を任せなさい。」,
,,,
Hisui.Core1-40,K46号,「はあっ♥、はあっ♥、き、キィーーーーッ！！」,
,,,
Hisui.Core1-41,,(ううぅ♥、おなかっ♥苦しい…♥！でもっ…♥がまんしなきゃっ…♥),
,,,
Hisui.Core1-42,Hisui core 1-4,ギュルルルルッ！！ギュル！ブポッ！,
,,,
Hisui.Core1-43,K46号,「ひうううぅっ♥！？」,
,,,
Hisui.Core1-44,,「お゛っ♥…お゛おっ♥…これっ…♥どうなってぇ…っ♥」,
,,,
Hisui.Core1-45,,「おしりっ♥……あついいいぃっ♥……！！」,
,,,
