Key,Comment,Japanese,English
Kei.Fallen2-52,京,「ズルルッ！ゴキュッ♥ゴキュッ♥……けぷっ」,"""Zuruluppu! Gokyukk♥Gokyukk♥...... keppu."""
,,,
Kei.Fallen2-53,,「んっ、おしまい。次行こうか」,"""Hmm, that's it. Let's go next time."""
,暗転,,
,Kei darkness 2-10,,
Kei.Fallen2-54,京,「ジュルッ、ジュルッ、ジュルルル♥」,"""Jools, jools, jools ♥"""
,,,
Kei.Fallen2-55,戦闘員,「ぐっ、コイツッ！フェラ上手くなりやがって！」,"""I'm like, ""Geez, this guy! He's getting so good at blowjobs!"""
,,,
Kei.Fallen2-56,京,「チュパッ、チュパッ、ジュルルル♥、チュプッ♥」,"""Chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup."""
,,,
Kei.Fallen2-57,戦闘員,「くっ、先端がっ…出るっ」,"""Oh, the tip... comes out."""
,,,
Kei.Fallen2-58,京,「んっ♥、んっ♥、ジュルルルッ♥！！」,"""♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥"""
,,,
Kei.Fallen2-59,Kei darkness 2-11,ビュルルルッルッ、ビュルッ、ドブッ！,
,,,
Kei.Fallen2-60,京,「ゴキュッ♥、ゴキュッ♥、ジュルルルッ♥」,"""Gokyukk♥, gokyukk♥, jurururukk♥."""
,,,
Kei.Fallen2-61,戦闘員,「……っ！ぐっ」,"""......! Ggh!"""
,Kei darkness 2-12,,
Kei.Fallen2-62,京,「…プハッ……すまないね。やはり君たちの濃いザーメンを全部飲み込むのは難しくてね。少しこぼしてしまった」,"""I'm sorry...puhah ...... It's still hard for me to swallow all of your thick cum. I spilled some."""
,,,
Kei.Fallen2-63,戦闘員,「…コイツっ、前は俺達のチンポで喘ぎまくってたくせにっ！何しやがった！？」,"""You were moaning on our dicks before! What the fuck did you do?"""
,,,
Kei.Fallen2-64,京,「…ふふっ、流石にこれだけのチンポを相手にしていれば勝手も分かってくるさ」,"""...well, you know, when you're dealing with this many dicks, you learn to take care of yourself."""
,,,
Kei.Fallen2-65,京,「簡単な話だ、要は君たちのチンポに快楽が最大化するように物理的刺激を与えればいいだけだろう？」,"""It's simple, all we have to do is provide physical stimulation to your cocks to maximize pleasure, right?"""
,,,
Kei.Fallen2-66,京,「膣圧と摩擦係数でチンポにかける圧力を計算して…と。この類の計算は私の得意分野だ」,"""He said, ""I use the vaginal pressure and the coefficient of friction to calculate the pressure to be applied to the cock.... This kind of calculation is my specialty."""
,,,
Kei.Fallen2-67,戦闘員,「っ、何を訳の分からないことをッ！そんなことが出来るわけが……」,"""What incomprehensible things! How is that possible? ......"""
,,,
Kei.Fallen2-68,京,「ふふっ、このような状況下でも頭脳は役に立つことが証明されたね」,"""Hmmm...proves that brains do come in handy in situations like this."""
,,,
Kei.Fallen2-69,京,「それに君たちの精液…どういうわけか摂取すると私の聖核がうずくような気がしてね」,"""And your semen... for some reason, it makes my sacrum tingle when I ingest it."""
,,,
Kei.Fallen2-70,,「私の体がチンポを求めている気がするんだ。さあ、続きを始めようか」,"""'I feel like my body needs a cock. Come on, let's start the rest of this."""
,,,
Kei.Fallen2-71,戦闘員,「まて、今出したばっかで――――」,"""Wait, I just got it out of ――――."""
,,,
Kei.Fallen2-72,京,「おや、私が泣き喚いて気絶するまでハメ倒すんじゃなかったのかな？」,"""'Gee, I thought you were going to fuck me over until I passed out from crying and screaming?'"""
,Kei darkness 2-13,,
Kei.Fallen2-73,,かぷっ、ジュルルル♥,"KAPPU, JURUURU♥"
,,,
Kei.Fallen2-74,戦闘員,「ぐっ！！、コイツッ！」,"""Ggh! This guy!"""
,,,
Kei.Fallen2-75,京,「ジュルルル♥、ジュプッ♥」,"""Jools ♥, jupe ♥."""
,,,
Kei.Fallen2-76,,シュコッ、シュコッ、シュコッ！,"Shukk, shukk, shukk!"
,,,
Kei.Fallen2-77,京,「ジュプッ、ジュプッ♥、ほあ、よこのふはりもはっはとらしたまえ♥」,"""Jup, jup, jup ♥, hoa, yokonofuhari hahatashitamae ♥."""
,,,
Kei.Fallen2-78,戦闘員,「っ、コイツッ、これが最適化された動きっ！？」,"""Oh, this is the optimized move!"""
,,,
Kei.Fallen2-79,京,「ジュルルッ♥、ジュポッ♥、ジュポッ♥」,"""Joollllll♥, jooppoo♥, jooppoo♥"""
,,,
Kei.Fallen2-80,戦闘員,「ぐっ、出るっ…！」,"""I'm coming out!"""
,,,
Kei.Fallen2-81,Kei darkness 2-14,ドビュッ、ビュルルルッルッ！ビュルルルッ,Doburrrrrrrrrrr! Burrrrrrrrrrrrrrrrrrrrrrrrrrrrr!
,,,
Kei.Fallen2-82,京,「プハッ♥、んっ♥、んっ♥」,"""Puhhhh ♥, mmmm ♥, mmmm ♥"""
,,,
Kei.Fallen2-83,,「んっ♥、そうだっ、全部私の顔にかけてくれっ♥」,"""♥♥, yeah, put it all over my face ♥♥."""
,,,
Kei.Fallen2-84,戦闘員,「っ、ぐうっ！」,"""Gosh!"""
,,,
Kei.Fallen2-85,,ビュルルッ、ピュッ、ピュッ,
,,,
Kei.Fallen2-86,京,「んっ♥、全部出たようだね…」,"""I guess it's all coming out..."""
,Kei darkness 2-15,,
Kei.Fallen2-87,京,「ふう…これで今日の分は全員かな？」,"""'Fu...is that everyone for the day?'"""
,,,
Kei.Fallen2-88,,「…おや、今日は100人が3時間で終わってしまった」,"""...oh, well, a hundred people finished in three hours today."""
,,,
Kei.Fallen2-89,戦闘員,「はあ、はあ、まあいい、今日はこれで終わりだ…！」,"""Ha, ha, well, that's it for today...!"""
,,,
Kei.Fallen2-90,京,「うむ……どうやら私はまだ満足していないみたいだ」,"""Mm...... apparently I'm still not satisfied."""
,,,
Kei.Fallen2-91,戦闘員,「なっ…！？100人相手にしてコイツっ！」,"""What the hell? He's dealing with a hundred people!"""
,,,
Kei.Fallen2-92,京,「まあいいじゃないか。どうなら私が気絶するまでハメ倒してくれ。それが任務なんだろう？」,"""I don't care. You can set me up until I pass out, if you want. That's your mission, isn't it?"""
,,,
Kei.Fallen2-93,,「では2回戦と行こう…当然まだできるだろ？」,"""Let's go for a second round...of course you can still do it, right?"""
,,,
Kei.Fallen2-94,戦闘員,「ま、まて、少し休憩してから―――――」,"""Wait, wait, take a break and then ―――――"""
,,,
Kei.Fallen2-95,京,「か弱い少女相手に大男が情けないな。私はお前達の性欲を発散するオナホなんだろう？」,"""I'm a big man against a little weak girl. I'm just a masturbator for your sexual desires, aren't I?"""
,,,
Kei.Fallen2-96,,「ふふ……さあ、私をもっと楽しませてくれ…！」,"""'Hmmm ...... Come on, let me have some more fun...!'"""
Kei Fallen Scene３,,,
,暗転,,
Kei.Fallen3-1,,京の調教が始まってしばらくの後,After some time after Kei's training began
,,,
Kei.Fallen3-2,Kei darkness 3-1,パチュッ、パチュッ、パチュッ、パチュッ！,"Patch, patch, patch, patch!"
,,,
Kei.Fallen3-3,,アジトの地下の調教部屋に淫らな水音が響き渡る,The sound of lewd water echoes in the training room in the basement of the hideaway.
,,,
Kei.Fallen3-4,京,「ジュルルッ♥、ジュルッ♥、ふふっ♥、どうだ？」,"""'Jools ♥, jools ♥, hmmm ♥, how's that?"""
,,,
Kei.Fallen3-5,戦闘員,「うっ、ぐうっ！」,"""Ugh!"""
,,,
Kei.Fallen3-6,京,「おっと、まだ出すんじゃないぞ？今チンポの射精耐久性実験をしてるんだからな」,"""Whoa, don't let it out yet, okay? We're doing a cock ejaculation endurance experiment right now."""
,,,
Kei.Fallen3-7,戦闘員,「ぐっ、コイツッ、調子に乗りやがってっ！」,"""Damn this guy, he's on a roll!"""
,,,
Kei.Fallen3-8,京,「ふふっ、コイツとは酷いな？私は今は洗脳改造を受けたここの戦闘員なんだぞ？」,"""'Pfft, it's terrible with this guy, isn't it? I'm a brainwashed and modified combatant here now, remember?"""
,,,
Kei.Fallen3-9,,「いや、戦闘員というより怪人なのかな？まあいい、しばらく耐えてくれ」,"""'No, I'm more of a monster than a fighter? Oh well, bear with me for a while."""
,,,
Kei.Fallen3-10,,チュパッ、チュパッ、ジュルルル♥、チュプッ♥,"Chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup."
,,,
Kei.Fallen3-11,戦闘員,「ぐっ、一体どれだけやりゃ気がすむんだっ」,"""Damn, how much more of this do you have to do?"""
,,,
Kei.Fallen3-12,,ジュルルル♥、チュプッ♥、チュパッ、チュパッ,"Jjululu♥, chup, chup, chup, chup, chup, chup."
,,,
Kei.Fallen3-13,京,「ジュルルッ♥、ふう、君たちが私を足腰が立たなくなるくらいハメ倒してくれればよかったのだが…♥」,"""I wish you guys had fucked me to the point where I couldn't stand on my feet anymore."""
,,,
Kei.Fallen3-14,,「君たち戦闘員は何百人もいるのに情けない…こんなか弱い少女にいいようにされて悔しくないのかい？」,"""You have hundreds of fighters and you're pathetic... don't you feel frustrated that you're being taken advantage of by such a weak girl?"""
,,,
Kei.Fallen3-15,,「それに私は君たちの性処理オナホなのだろう？役目を全うしているだけさ♥」,"""And I'm your sexual masturbator, aren't I? I'm just doing my job."""
,,,
Kei.Fallen3-16,,ジュルルル♥、チュプッ♥、ジュルル♥、ジュルッ♥,"Juluulu♥, chupu♥, julu♥, julu♥, julu♥, julu♥, julu♥."
,,,
Kei.Fallen3-17,,キュッ、パチュッ♥、パチュッ♥、パチュッ！,Cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu―cu!
,,,
Kei.Fallen3-18,戦闘員,「―――っ、ぐっ、なんだこのマンコはっ！」,"""――――gggghh, what a cunt!"""
,,,
Kei.Fallen3-19,京,「ふふっ、ここで改造手術を受けてから感覚が敏感になってね」,"""Hmmm, my senses have become more sensitive since I had my remodeling surgery here."""
,,,
Kei.Fallen3-20,京,「君たちのチンポの血液の流れや体温、ホルモンに電気信号のシグナルまで手に取るように理解できるのさ」,"""I can see the blood flow in your dick, your body temperature, your hormones, even your electrical signals."""
,,,
Kei.Fallen3-21,戦闘員,「ぐっ、耐えられねえっ！」,"""I can't stand it!"""
,,,
Kei.Fallen3-22,京,「ふふっ、搾精もここまで最適化すると楽しいね。これだけのチンポが全て私の思い通りだ♥」,"""'Pfft, it's fun to optimize my sperming so much. All this cock is exactly what I want it to be ♥"""
,,,
Kei.Fallen3-23,京,「……さて、そろそろ出してもらおうかな？よっと」,"""...... Well, I guess it's time to get them out. Yo!"""
,,,
Kei.Fallen3-24,,パチュッ！パチュッ！パチュッ！パチュッ！,Patchu! Patchu! Patchy! Patch!
,,,
Kei.Fallen3-25,,ジュルッ♥、ジュポッ♥、ジュポッ♥、ジュポッ♥,"Jjulk♥, jjulk♥, jjulk♥, jjulk♥, jjulk♥, jjulk♥, jjulk♥, jjulk♥, jjulk♥."
,,,
Kei.Fallen3-26,,シュコッ♥、シュコッ♥シュコッ♥シュコッ♥,"Shuko♥, shuko♥, shuko♥, shuko♥, shuko♥."
,,,
Kei.Fallen3-27,京,「……よし、出していいよ」,"""...... Okay, you can let me out."""
,,,
Kei.Fallen3-28,戦闘員,「ぐっ、おおっ！」,"""Gosh, oh!"""
,,,
Kei.Fallen3-29,Kei darkness 3-2,ドビュッ、ビュルルルッルッ！ビュルルルッ,Doburrrrrrrrrrr! Burrrrrrrrrrrrrrrrrrrrrrrrrrrrr!
,,,
Kei.Fallen3-30,京,「ジュルッ♥、ジュルルル♥チュパッ♥」,"""Jools ♥, jools ♥, chupa ♥."""
,,,
Kei.Fallen3-31,戦闘員,「ぐっ、おお…」,"""Gosh, oh..."""
,,,
Kei.Fallen3-32,京,「ジュルルル♥ゴキュッ♥、……プハッ♥」,"""Jullll♥gocuk♥, ......puhhhh♥"""
,Kei darkness 3-3,,
Kei.Fallen3-33,京,「…うん、みんなちょっとタンパク量が少ないかな…？今晩はもっと精の付くもの食べるのを推奨するよ」,"""...Yeah, I think we're all a little low on protein...? I suggest you eat something more hearty tonight."""
,,,
Kei.Fallen3-34,京,「もっとも、私が昨日やり過ぎたせいかもしれないが…」,"""I may have overdone it yesterday, but..."""
,,,
Kei.Fallen3-35,,京は戦闘員の睾丸を揉んで中身を確認する,Kei rubs the combatant's testicles to see what's inside.
,,,
Kei.Fallen3-36,戦闘員,「うおっ！？やめろっ！」,"""Whoa! Stop!"""
,,,
Kei.Fallen3-37,京,「うん…この感じもう空っぽかな？」,"""Yeah... this feels empty already, doesn't it?"""
,,,
Kei.Fallen3-38,,「ふむ…そろそろ勃起力と射精量を増強させる薬の開発でもしようかな」,"""Hmmm... maybe it's time to develop a drug to increase erectile strength and ejaculation volume."""
,,,
Kei.Fallen3-39,,「君たちのチンポ弱くてね…飽きてきちゃった」,"""Your dicks are so weak I'm getting tired of them."""
,,,
Kei.Fallen3-40,戦闘員,「っ、このガキがっ！俺達戦闘員を舐めるなッ！」,"""You little brat! Don't you dare lick us fighters!"""
,,,
Kei.Fallen3-41,京,「おや？やる気になってくれたかな？」,"""Oh? Are you motivated now?"""
,,,
Kei.Fallen3-42,,「ふふ、じゃあ2回戦といこうか…今度は私を足腰が立たなくなるほど絶頂させてくれ」,"""'Hmmm, let's go for a second round then... this time, make me climax so hard I can't stand on my feet."""
,,,
Kei.Fallen3-43,Kei darkness 3-1,京は淫靡な表情で差し出されたチンポにしゃぶりつく,Kei sucks on the cock offered to him with a lewd look on his face.
,,,
Kei.Fallen3-44,,ジュプッ、ジュプッ、ジュプッ♥,"Jup, jup, jup, jup ♥"
,,,
Kei.Fallen3-45,京,「ふふっ、ここに連れてこられてた時はどうなるかと思ったが…案外ここの生活も悪くはない」,"""'Hmmm, I wondered what would happen when I was brought here, but life here isn't so bad after all."""
,,,
Kei.Fallen3-46,京,「…そしてもはや生徒会も聖核戦姫も私からしたら邪魔者でしかないね…」,"""...And now the student council and the Seikaku Princess are nothing more than a distraction to me..."""
,,,
Kei.Fallen3-47,京,「やれやれ…私もまさかこんなことになるとは思わなかったけど…」,"""'Oh dear...I didn't think this would happen either, but...'"""
,,,
Kei.Fallen3-48,京,「これも何かの縁だ…行く所まで行ってやろうじゃないか…！」,"""This is just the beginning... let's go as far as we can go...!"""
,,,
Kei.Fallen3-49,,そして京は怪しい笑みを浮かべ、暗闇の中快楽に溺れていくのだった,"And Kei, with a suspicious smile on his face, was drowning in pleasure in the darkness."
,,,
Kei Debauchery Scene　1,注釈,淫乱化シーン,淫乱化シーン
Kei.Debauchery1-1,ホーム画面,京が財団に連れてこられてから数日後…,A few days after Kei was brought to the Foundation...
,,,
Kei.Debauchery1-2,京(制服),「……なんだい？尋問でもするのかな？」,"""I said, ""...... what's this? Are you going to interrogate me?"""
,,,
Kei.Debauchery1-3,戦闘員,「……違う、今回は別の要件だ」,"""...... no, this time it's a different requirement."""
,,,
Kei.Debauchery1-4,戦闘員,「お前が俺達のアジトをハッキングしてめちゃくちゃにしたおかげで組織には多額の損害が出た」,"""You hacked into our hideout and made a mess, costing our organization a lot of money."""
,,,
Kei.Debauchery1-5,京,「ああ。あったね、そんなことも」,"""Oh, yes. Yeah, that happened."""
,,,
Kei.Debauchery1-6,戦闘員,「というわけでお前には損失分―――約100億円を稼いでもらうことになった」,"""So you're going to earn about 10 billion yen for your losses."""
,,,
Kei.Debauchery1-7,京,「…ははあ。つまり銀行をハッキングして口座の数字を書き換えろと―――」,"""Hahaha. In other words, you want me to hack the bank and rewrite the numbers on the account――"""
,,,
Kei.Debauchery1-8,戦闘員,「違う！俺達よりも邪悪な事考えやがって！」,"""No,"" he said! You think more evil than we do!"""
,,,
Kei.Debauchery1-9,戦闘員,「お前にやってもらうのはこれだ―――――」,"""Here's what I need you to do: ―――――"""
,,,
,暗転,,
,,,
Kei.Debauchery1-10,京(淫乱化服),「……っ、なんだい？この破廉恥な服は？」,"""I said, ""......, what's this? What's with the hideous outfit?"""
,,,
Kei.Debauchery1-11,戦闘員,「お前にはこれからエロストリーマー兼広報として活動してもらう」,"""You'll be working as an erotic streamer and publicist from now on."""
,,,
Kei.Debauchery1-12,戦闘員,「頭のいいお前ならこの仕事が適任だと判断した」,"""I decided you were smart enough for the job."""
,,,
Kei.Debauchery1-13,戦闘員,「心配するな。財団が根回しして視聴者無理やり集めてやるから」,"""Don't worry. The foundation will put the groundwork in place and force the audience to come together."""
,,,
Kei.Debauchery1-14,京,「…っ、いや、私はあまり人前に出るのは…しかもこの格好で！？」,"""I don't go out in public much...and dressed like this!"""
,,,
Kei.Debauchery1-15,戦闘員,「物は試しだ、俺が助手してやるからさっさと準備するぞ」,"""Let's just try it out, I'll be your assistant, and we'll get you set up quickly."""
,,,
,暗転,,
,,,
,Kei debauchery 1-1,,
Kei.Debauchery1-16,京,「……うぅ、聞こえているだろうか？」,"""...... ugh, can you hear me?"""
,,,
Kei.Debauchery1-17,,京は両足をつかまれ、一番恥ずかしい部分を強調するポーズでカメラに映っていた,Kei was posed for the camera in a pose that grabbed both of his legs and emphasized his most embarrassing parts.
,,,
Kei.Debauchery1-18,助手,「ほら1000人以上が見てます！もっと大きな声で！」,"""'Look, over a thousand people are watching! Louder!"""
,,,
Kei.Debauchery1-19,京,「うう、私のを…1000人以上が見ているのか…」,"""'Ugh, my... over a thousand people are watching my...'"""
,,,
Kei.Debauchery1-20,京,「しかも至近距離でこんな格好で…流石に恥ずかしいな…」,"""And at such close range, dressed like this... it's embarrassing..."""
,,,
Kei.Debauchery1-21,助手,「ほら、視聴者が待ってます！まずは挨拶を！」,"""'Look, the audience is waiting for you! Greetings first!"""
,,,
Kei.Debauchery1-22,京,「っ、そうだね…やるしかないか」,"""I guess... we'll just have to do it."""
,,,
Kei.Debauchery1-23,京,「……というわけで視聴者の諸君、初めまして。」,"""So nice to meet you, viewers of ......."""
,,,
Kei.Debauchery1-24,京,「元聖核戦姫の天才エロストリーマー、ケイちゃんだ」,"""I'm Kei, a genius erotic streamer formerly known as the Seikaku Princess."""
,Kei debauchery1ｰ2,,
Kei.Debauchery1-25,京,「聖核戦姫として戦っていたのだが…負けてしまってね、今は財団管理のもと配信を行っている」,"""I was fighting as the Seikaku Princess...but I lost, and now I distribute under the control of the Foundation."""
,,,
Kei.Debauchery1-26,京,「聖核戦姫として恥ずかしい限りだ…申し訳ない」,"""I am ashamed to be the Seikaku Princess...I am sorry."""
,Kei debauchery 1-3,,
Kei.Debauchery1-27,助手,「ケイ先生、チャットでは誠意や反省を見せろと言われています」,"""'Dr. Kei, in the chat, I'm told to show sincerity and remorse.'"""
,,,
Kei.Debauchery1-28,京,「う……しかし私にどうしろと…」,"""U...... but what do you want me to do..."""
,,,
Kei.Debauchery1-29,助手,「とりあえず一番恥ずかしい場所を見せて誠意を示しましょう！」,"""For now, let's show our sincerity by showing them the most embarrassing places!"""
,,,
Kei.Debauchery1-30,京,「いや、もうすでに十分見せていると思うが？！」,"""'No, I think you've already shown me enough!"""
,,,
Kei.Debauchery1-31,助手,「マンコの中まで見せないと。エロストリーマーなんだから」,"""'I have to show you the inside of my pussy. I'm an erotic streamer."""
,,,
Kei.Debauchery1-32,京,「な…この1万人以上が見ている中で…っ、そんな変態的なっ！」,"""Hey...with over 10,000 people watching...that's so perverted!"""
,,,
Kei.Debauchery1-33,助手,「どうせこれから何回も見られるんです。自己紹介だと思って！」,"""I'm going to see you many times from now on anyway. Think of it as an introduction!"""
,,,
Kei.Debauchery1-34,Kei debauchery 1-4,京は恐る恐る自分の秘所に手を伸ばし、割れ目をぱっくりと開く,Kei fearfully reaches for his secret place and cracks it open.
,,,
Kei.Debauchery1-35,京,「～～～っ、これでいいだろうかっ！」,""""
,,,
Kei.Debauchery1-36,助手,「流石です先生！既に4万人近くが見ています！」,"""It's a quintessence, sir! Already nearly 40,000 people have seen it!"""
,,,
Kei.Debauchery1-37,京,「っ、…うぅ…恥ずかしさで茹ってしまいそうだ…」,"""I'm going to boil with embarrassment..."""
,,,
Kei.Debauchery1-38,京,「コメントも拾わないとな…おマンコピンク色でめっちゃ綺麗………あ、ありがとう……」,"""I'll have to pick up your comments too... your pussy is so pink and so beautiful ......... oh, thanks ......"""
,,,
Kei.Debauchery1-39,助手,「いい調子です先生！」,"""Keep up the good work, Doc!"""
,,,
Kei.Debauchery1-40,助手,「ついでに視聴者さんに性教育しましょう！こんなにマンコがアップで見れること中々無いですから」,"""And while we're at it, let's educate our viewers about sex! It's not every day you get to see a close―up of a pussy like this."""
,Kei debauchery 1-42,,
Kei.Debauchery1-41,京,「なっ！？…しかしっ」,"""What? ...But..."""
,,,
Kei.Debauchery1-42,助手,「では私が指し示すので解説を。京先生ならその辺の知識はありますよね？」,"""Well, I'll point it out to you and you can explain it to me. Kei―sensei knows his stuff, doesn't he?"""
,,,
Kei.Debauchery1-43,京,「っ、…うう、わかった…しかし自分のをここまではっきり見るのは初めてだ…」,"""I've never seen my own so clearly before..."""
,,,
Kei.Debauchery1-44,,京は指示棒が示す自分の秘所の部分を順に解説していく,Kei explains in turn the parts of his own secret places indicated by the instruction stick.
,,,
Kei.Debauchery1-45,京,「ここは尿道で…排尿をする器官だ…オーガズム時には潮吹きの現象が見られるな…」,"""This is the urethra... the organ that urinates... you see the phenomenon of squirting during orgasm..."""
,,,
Kei.Debauchery1-46,京,「……っ、ここはクリトリスで…性的快感を感じるための器官だ…私はまだ分からないが…」,"""......, this is the clitoris... the organ responsible for sexual pleasure... which I don't yet understand..."""
,,,
Kei.Debauchery1-47,京,「ここは膣口で…性交時に…ペニス……を挿入する場所だ…」,"""This is the vulva... where you insert your penis ...... during intercourse..."""
,Kei debauchery1-5,,
Kei.Debauchery1-48,京,「うう…恥ずかしい…これで勉強になっただろうか…？」,"""Ugh... embarrassing... did I learn anything from this?"""
,,,
Kei.Debauchery1-49,京,「赤色…ゆ、有料チャット…？子宮みせて……？」,"""Red...yu...paid chat...? Let me see your uterus ......?"""
,,,
Kei.Debauchery1-50,助手,「先生！どうやらもっと奥が見たいそうです。視聴者の期待に応えましょう！」,"""Teacher! Apparently, they want to see more in the back. Let's see what our viewers want to see!"""
,,,
Kei.Debauchery1-51,京,「なっ…これでも精一杯広げているんだがっ！」,"""I'm spreading it out as best I can!"""
,,,
Kei.Debauchery1-52,助手,「ここまでくれば後は一緒です。もっと広げて子宮まで見せちゃいましょう」,"""Once you've reached this point, the rest is the same. Let's widen it even more and show her the womb."""
,,,
Kei.Debauchery1-53,京,「っ、ううっ…」,"""Ugh..."""
,Kei debauchery 1-6,,
Kei.Debauchery1-54,京,「っ、これでいいだろうかっ！」,"""Let's do this!"""
,,,
Kei.Debauchery1-55,助手,「流石です先生！ついでに解説もお願いします」,"""I'm sure you're right, sir! And while you're at it, could you give us an explanation?"""
,,,
Kei.Debauchery1-56,京,「――――っ、これが…私の子宮口だ…私も初めて見るなっ……」,"""――――, this... is my cervix... I've never seen it before. ......"""
,,,
Kei.Debauchery1-57,京,「膣内射精された精液は…この中に入って…受精…するわけだな…」,"""So the semen ejaculated vaginally... goes in... and fertilizes... this... thing...?"""
,,,
Kei.Debauchery1-58,京,「なになに…子宮もかわいい…そ、そうか、コメントありがとう……」,"""What the... uterus is cute too... well, thanks for the comment ......"""
,,,
Kei.Debauchery1-59,京,「本物見ながらだと分かりやすい…ううっ、理解を深められたようで何よりだ…」,"""It's easier to understand when you see the real thing...ugh, I'm glad you're getting a better understanding..."""
,,,
Kei.Debauchery1-60,京,「っ、ううっ…私のプライバシーは終わりだ…」,"""Ugh... my privacy is over..."""
,,,
Kei.Debauchery1-61,助手,「これで挨拶は一通り済みましたね。では本番と行きましょう」,"""Now that we've done all the greetings, let's get down to business. Now let's get down to business."""
,,,
Kei.Debauchery1-62,Kei debauchery1-7,京の前にシリコンのピストンが現れる,A silicon piston appears in front of Kei.
,,,
Kei.Debauchery1-63,京,「なっ…！？」,"""What?"""
,,,
Kei.Debauchery1-64,助手,「エロ配信ですからね。これだけで終わりなわけはないでしょう」,"""It's an erotic delivery. This can't be the end of it."""
,,,
Kei.Debauchery1-65,助手,「これは視聴者から投げ銭と連動して動くピストンです。お、早速誰か投げ銭を」,"""This is a piston that works in tandem with the money thrown in by the viewer. Oh, someone throw in some money right away."""
,,,
Kei.Debauchery1-66,京,「っ、悪趣味なっ、ていうかこれ規約的に良いの―――――」,"""I mean, is this even legal ―――――?"""
,,,
Kei.Debauchery1-67,Kei debauchery1-8,ズボッ！！,Zbobo!
,,,
Kei.Debauchery1-68,京,「ひぐっ！？」,"""Higg!"""
,,,
Kei.Debauchery1-69,,京の膣内にピストンが挿入される,Piston is inserted into Kei's vagina
,,,
Kei.Debauchery1-70,助手,「お、ちゃんと動きましたね！それでは先生、沢山貰えるように頑張ってください！」,"""Oh, it worked! Well then, doctor, do your best to get lots of them!"""
,,,
Kei.Debauchery1-71,京,「ちょ、ちょっとまて！まだ心の準備がっ！」,"""Wait a minute! I'm not ready!"""
,暗転,,
Kei.Debauchery1-72,Kei debauchery1-9,ウィィィィイインンッ！ズボッ！ズボッ！ズボッ！,Wheeeeeeeeeeeinnnggg! Zvobo! Zubo! Zubo!
,,,
Kei.Debauchery1-73,京,「ひあっ♥、まってってっ！、まだ早いぃっ！」,"""Oh, stop it! It's too early!"""
,,,
Kei.Debauchery1-74,,ズボッ！ズボッ！ズボッ！,Zubo! Zubo! Zubo!
,,,
Kei.Debauchery1-75,京,「ひあっ♥、おおっ♥、ほおっ♥！」,"""Oh, oh, oh, oh, oh!"""
,,,
Kei.Debauchery1-76,助手,「凄いです先生！もう30万近くの投げ銭が！」,"""He said, ""It's great, sir! Nearly 300,000 thrown in already!"""
,,,
Kei.Debauchery1-77,京,「あっ♥、視聴者ッ！、もういいからっ♥！、もっと有意義なことに金を使えっ♥」,"""Oh, viewers! Enough already! Spend your money on something more meaningful."""
,,,
Kei.Debauchery1-78,助手,「駄目ですよ先生！しっかり集金しないと」,"""No, sir! We must collect the money."""
,,,
Kei.Debauchery1-79,京,「ひぐっ♥、そんなこと言ったってぇ♥」,"""I said that."""
,,,
,暗転,,
,Kei debauchery1-10,,
Kei.Debauchery1-80,,ウィィィィイインンッ！ズボッ！ズボッ！ズボッ！,Wheeeeeeeeeeeinnnggg! Zvobo! Zubo! Zubo!
,,,
Kei.Debauchery1-81,京,「ん゛お゛っ♥、お゛っ♥、お゛っ♥」,""""
,,,
Kei.Debauchery1-82,,プシュッ、プシャアアアア,"Push, pushaaaah!"
,,,
Kei.Debauchery1-83,助手,「京先生は実況どころではないので私が代わりに解説していますが…投げ銭が300万超えた所で5回目の潮吹きです！」,"""Kei―sensei is not in the mood for play―by―play, so I'm doing the commentary for him...and we've just passed the 3 million mark in throws, and it's our fifth squirt!"""
,,,
Kei.Debauchery1-84,京,「まってぇっ♥、止めてっ♥、イキ死ぬぅっ♥！」,"""Stop, stop, I'm dying!"""
,,,
Kei.Debauchery1-85,助手,「先生、20万人がこの配信を見ていますが、何か感想は？」,"""'Sir, 200,000 people are watching this feed, any thoughts?"""
,,,
Kei.Debauchery1-86,京,「止めてッ♥、本当にもうむりぃっ♥！！」,"""Stop it, I really can't take it anymore!"""
,,,
Kei.Debauchery1-87,助手,「え～京先生はこのように言っていますが、大丈夫です。聖核戦姫なので」,"""He said, ""Yes ― Kei―sensei says this, but it's all right. I am a Seikaku Princess."""
,,,
Kei.Debauchery1-88,京,「お゛お゛っ！？、むりだっ♥、しぬぅっ♥！」,"""Oh, oh, oh! I can't do it, I can't do it!"""
,,,
Kei.Debauchery1-89,暗転,30分後,30 minutes later
,Kei debauchery1-11,,
Kei.Debauchery1-90,,ケイからピストンが引き抜かれる,Piston is pulled out of Kei.
,,,
